model_id,split,unit_type,unit_id,score_name,score,label
M39,test,cycle,207_3b2_Pl_mc_AKGC417L__2,crackle_score,1,0
M39,test,cycle,207_3b2_Pl_mc_AKGC417L__3,crackle_score,0.6760782711,0
M39,test,cycle,207_3b2_Pl_mc_AKGC417L__4,crackle_score,0.7782889804,0
M39,test,cycle,207_3b2_Pl_mc_AKGC417L__5,crackle_score,0.6550555212,0
M39,test,cycle,207_3b2_Pl_mc_AKGC417L__6,crackle_score,0.6939859707,0
M39,test,cycle,207_3b2_Pl_mc_AKGC417L__7,crackle_score,0.6527630479,0
M39,test,cycle,207_3b2_Pl_mc_AKGC417L__8,crackle_score,0.398918431,0
M39,test,cycle,207_3b2_Pr_mc_AKGC417L__0,crackle_score,0.7547387384,0
M39,test,cycle,207_3b2_Pr_mc_AKGC417L__1,crackle_score,0.6749380371,0
M39,test,cycle,207_3b2_Pr_mc_AKGC417L__2,crackle_score,0.8773584906,0
M39,test,cycle,207_3b2_Pr_mc_AKGC417L__3,crackle_score,0.6178231374,0
M39,test,cycle,207_3b2_Pr_mc_AKGC417L__4,crackle_score,0.781471887,0
M39,test,cycle,207_3b2_Pr_mc_AKGC417L__5,crackle_score,0.6854456826,0
M39,test,cycle,207_3b2_Pr_mc_AKGC417L__6,crackle_score,0.75187227,0
M39,test,cycle,207_3b2_Pr_mc_AKGC417L__7,crackle_score,0.7042002893,0
M39,test,cycle,207_3b2_Pr_mc_AKGC417L__8,crackle_score,0.628648353,0
M39,test,cycle,207_3b2_Tc_mc_AKGC417L__0,crackle_score,1,0
M39,test,cycle,207_3b2_Tc_mc_AKGC417L__1,crackle_score,0.8754764083,0
M39,test,cycle,207_3b2_Tc_mc_AKGC417L__2,crackle_score,0.538964204,0
M39,test,cycle,207_3b2_Tc_mc_AKGC417L__3,crackle_score,0.8857434736,0
M39,test,cycle,207_3b2_Tc_mc_AKGC417L__4,crackle_score,1,0
M39,test,cycle,207_3b2_Tc_mc_AKGC417L__5,crackle_score,1,0
M39,test,cycle,207_3b2_Tc_mc_AKGC417L__6,crackle_score,0.8876942428,0
M39,test,cycle,207_3b2_Tc_mc_AKGC417L__7,crackle_score,0.8127750729,0
M39,test,cycle,207_3b2_Tc_mc_AKGC417L__8,crackle_score,0.6970009891,0
M39,test,cycle,211_1p2_Ar_mc_AKGC417L__0,crackle_score,0.8885291447,0
M39,test,cycle,211_1p2_Ar_mc_AKGC417L__1,crackle_score,0.7905099028,0
M39,test,cycle,211_1p2_Ar_mc_AKGC417L__2,crackle_score,0.7943870043,0
M39,test,cycle,211_1p2_Ar_mc_AKGC417L__3,crackle_score,0.7101403744,0
M39,test,cycle,211_1p2_Ar_mc_AKGC417L__4,crackle_score,0.75209814,0
M39,test,cycle,211_1p2_Ar_mc_AKGC417L__5,crackle_score,0.7423844465,0
M39,test,cycle,211_1p2_Ar_mc_AKGC417L__6,crackle_score,0.7820532264,0
M39,test,cycle,211_1p2_Ar_mc_AKGC417L__7,crackle_score,0.7368166628,0
M39,test,cycle,211_1p2_Ar_mc_AKGC417L__8,crackle_score,0.9112405757,0
M39,test,cycle,211_1p2_Ar_mc_AKGC417L__9,crackle_score,0.7667276169,0
M39,test,cycle,211_1p2_Ar_mc_AKGC417L__10,crackle_score,0.9380655061,0
M39,test,cycle,211_1p2_Ar_mc_AKGC417L__11,crackle_score,0.8336750913,0
M39,test,cycle,211_1p2_Ar_mc_AKGC417L__12,crackle_score,0.8367765824,0
M39,test,cycle,211_1p2_Pl_mc_AKGC417L__0,crackle_score,0.5081653193,0
M39,test,cycle,211_1p2_Pl_mc_AKGC417L__1,crackle_score,0.5072288936,1
M39,test,cycle,211_1p2_Pl_mc_AKGC417L__2,crackle_score,0.481654033,1
M39,test,cycle,211_1p2_Pl_mc_AKGC417L__3,crackle_score,0.5,1
M39,test,cycle,211_1p2_Pl_mc_AKGC417L__4,crackle_score,0.5018955514,1
M39,test,cycle,211_1p2_Pl_mc_AKGC417L__5,crackle_score,0.3419314616,1
M39,test,cycle,211_1p2_Pl_mc_AKGC417L__6,crackle_score,0.5,1
M39,test,cycle,211_1p2_Pl_mc_AKGC417L__7,crackle_score,0.3724632497,0
M39,test,cycle,211_1p2_Pl_mc_AKGC417L__8,crackle_score,0.2182821089,1
M39,test,cycle,211_1p2_Pl_mc_AKGC417L__9,crackle_score,0.4576823996,0
M39,test,cycle,211_1p2_Pl_mc_AKGC417L__10,crackle_score,0.2654137981,0
M39,test,cycle,211_1p2_Pl_mc_AKGC417L__11,crackle_score,0.3770977436,1
M39,test,cycle,211_1p2_Pl_mc_AKGC417L__12,crackle_score,0.525783832,1
M39,test,cycle,211_1p2_Pr_mc_AKGC417L__0,crackle_score,0.8779606766,0
M39,test,cycle,211_1p2_Pr_mc_AKGC417L__1,crackle_score,0.9394036393,0
M39,test,cycle,211_1p2_Pr_mc_AKGC417L__2,crackle_score,0.9326294864,0
M39,test,cycle,211_1p2_Pr_mc_AKGC417L__3,crackle_score,1,0
M39,test,cycle,211_1p2_Pr_mc_AKGC417L__4,crackle_score,0.9941970539,0
M39,test,cycle,211_1p2_Pr_mc_AKGC417L__5,crackle_score,0.6473358262,0
M39,test,cycle,211_1p2_Pr_mc_AKGC417L__6,crackle_score,0.9820203055,0
M39,test,cycle,211_1p2_Pr_mc_AKGC417L__7,crackle_score,0.8437019322,0
M39,test,cycle,211_1p2_Pr_mc_AKGC417L__8,crackle_score,0.6470463566,0
M39,test,cycle,211_1p2_Pr_mc_AKGC417L__9,crackle_score,0.7291139078,0
M39,test,cycle,211_1p2_Pr_mc_AKGC417L__10,crackle_score,0.770566857,0
M39,test,cycle,211_1p2_Pr_mc_AKGC417L__11,crackle_score,0.92728421,0
M39,test,cycle,211_1p2_Pr_mc_AKGC417L__12,crackle_score,0.85863762,0
M39,test,cycle,211_1p3_Ar_mc_AKGC417L__0,crackle_score,0.6971958804,0
M39,test,cycle,211_1p3_Ar_mc_AKGC417L__1,crackle_score,0.8413116868,0
M39,test,cycle,211_1p3_Ar_mc_AKGC417L__2,crackle_score,0.8496487658,0
M39,test,cycle,211_1p3_Ar_mc_AKGC417L__3,crackle_score,0.5512880587,0
M39,test,cycle,211_1p3_Ar_mc_AKGC417L__4,crackle_score,0.9539285074,0
M39,test,cycle,211_1p3_Ar_mc_AKGC417L__5,crackle_score,0.7393440248,0
M39,test,cycle,211_1p3_Ar_mc_AKGC417L__6,crackle_score,0.8185706069,0
M39,test,cycle,211_1p3_Ar_mc_AKGC417L__7,crackle_score,0.7900285092,0
M39,test,cycle,211_1p3_Ar_mc_AKGC417L__8,crackle_score,0.7457914006,0
M39,test,cycle,211_1p3_Ar_mc_AKGC417L__9,crackle_score,0.834119193,0
M39,test,cycle,211_1p3_Ar_mc_AKGC417L__10,crackle_score,0.8253784174,0
M39,test,cycle,211_1p3_Ar_mc_AKGC417L__11,crackle_score,0.7360371887,0
M39,test,cycle,211_1p3_Ar_mc_AKGC417L__12,crackle_score,1,0
M39,test,cycle,211_1p3_Ar_mc_AKGC417L__13,crackle_score,0.4161849057,0
M39,test,cycle,211_1p5_Ar_mc_AKGC417L__0,crackle_score,0.8019307724,0
M39,test,cycle,211_1p5_Ar_mc_AKGC417L__1,crackle_score,0.879102457,0
M39,test,cycle,211_1p5_Ar_mc_AKGC417L__2,crackle_score,0.7202557136,0
M39,test,cycle,211_1p5_Ar_mc_AKGC417L__3,crackle_score,0.7968425559,0
M39,test,cycle,211_1p5_Ar_mc_AKGC417L__4,crackle_score,0.8636740926,0
M39,test,cycle,211_1p5_Ar_mc_AKGC417L__5,crackle_score,0.8801159418,0
M39,test,cycle,211_1p5_Ar_mc_AKGC417L__6,crackle_score,0.9794975555,0
M39,test,cycle,211_1p5_Ar_mc_AKGC417L__7,crackle_score,0.8886688171,0
M39,test,cycle,211_1p5_Ar_mc_AKGC417L__8,crackle_score,0.8324850302,0
M39,test,cycle,211_1p5_Ar_mc_AKGC417L__9,crackle_score,0.8223012319,0
M39,test,cycle,211_1p5_Ar_mc_AKGC417L__10,crackle_score,0.8357814693,0
M39,test,cycle,211_1p5_Ar_mc_AKGC417L__11,crackle_score,0.7214792623,0
M39,test,cycle,211_1p5_Ar_mc_AKGC417L__12,crackle_score,0.8562222914,0
M39,test,cycle,211_1p5_Ar_mc_AKGC417L__13,crackle_score,0.7895677927,0
M39,test,cycle,211_2p2_Tc_mc_AKGC417L__0,crackle_score,0.3752962124,0
M39,test,cycle,211_2p2_Tc_mc_AKGC417L__1,crackle_score,0.6514632754,0
M39,test,cycle,211_2p2_Tc_mc_AKGC417L__2,crackle_score,0.6792866213,0
M39,test,cycle,211_2p2_Tc_mc_AKGC417L__3,crackle_score,0.673307617,0
M39,test,cycle,211_2p2_Tc_mc_AKGC417L__4,crackle_score,0.3656975384,0
M39,test,cycle,211_2p2_Tc_mc_AKGC417L__5,crackle_score,0.3228991659,0
M39,test,cycle,211_2p2_Tc_mc_AKGC417L__6,crackle_score,0.478227723,0
M39,test,cycle,211_2p2_Tc_mc_AKGC417L__7,crackle_score,0.5416320576,0
M39,test,cycle,211_2p2_Tc_mc_AKGC417L__8,crackle_score,0.3011514729,0
M39,test,cycle,211_2p2_Tc_mc_AKGC417L__9,crackle_score,0.6024681434,0
M39,test,cycle,211_2p2_Tc_mc_AKGC417L__10,crackle_score,0.6553767873,0
M39,test,cycle,211_2p2_Tc_mc_AKGC417L__11,crackle_score,0.6041644287,0
M39,test,cycle,211_2p2_Tc_mc_AKGC417L__12,crackle_score,0.46101286,0
M39,test,cycle,211_2p3_Tc_mc_AKGC417L__0,crackle_score,0.3510414433,0
M39,test,cycle,211_2p3_Tc_mc_AKGC417L__1,crackle_score,0.585328392,0
M39,test,cycle,211_2p3_Tc_mc_AKGC417L__2,crackle_score,0.4031914469,0
M39,test,cycle,211_2p3_Tc_mc_AKGC417L__3,crackle_score,0.4309511508,0
M39,test,cycle,211_2p3_Tc_mc_AKGC417L__4,crackle_score,0.5942040939,0
M39,test,cycle,211_2p3_Tc_mc_AKGC417L__5,crackle_score,0.4524642302,0
M39,test,cycle,211_2p3_Tc_mc_AKGC417L__6,crackle_score,0.547186044,0
M39,test,cycle,211_2p3_Tc_mc_AKGC417L__7,crackle_score,0.2411515739,0
M39,test,cycle,211_2p3_Tc_mc_AKGC417L__8,crackle_score,0.5799189964,0
M39,test,cycle,211_2p3_Tc_mc_AKGC417L__9,crackle_score,0.5415025508,0
M39,test,cycle,211_2p3_Tc_mc_AKGC417L__10,crackle_score,0.5466711297,0
M39,test,cycle,211_2p3_Tc_mc_AKGC417L__11,crackle_score,0.5711714338,0
M39,test,cycle,211_2p3_Tc_mc_AKGC417L__12,crackle_score,0.577555421,0
M39,test,cycle,211_2p3_Tc_mc_AKGC417L__13,crackle_score,0.5956793243,0
M39,test,cycle,211_2p3_Tc_mc_AKGC417L__14,crackle_score,0.5877457762,0
M39,test,cycle,211_2p3_Tc_mc_AKGC417L__15,crackle_score,0.4412368186,0
M39,test,cycle,211_2p4_Tc_mc_AKGC417L__0,crackle_score,0.6158108521,0
M39,test,cycle,211_2p4_Tc_mc_AKGC417L__1,crackle_score,0.5793837077,0
M39,test,cycle,211_2p4_Tc_mc_AKGC417L__2,crackle_score,0.6504972823,0
M39,test,cycle,211_2p4_Tc_mc_AKGC417L__3,crackle_score,0.5705428647,0
M39,test,cycle,211_2p4_Tc_mc_AKGC417L__4,crackle_score,0.3113856082,0
M39,test,cycle,211_2p4_Tc_mc_AKGC417L__5,crackle_score,0.17565868,0
M39,test,cycle,211_2p4_Tc_mc_AKGC417L__6,crackle_score,0.6653978112,0
M39,test,cycle,211_2p4_Tc_mc_AKGC417L__7,crackle_score,0.5745205574,0
M39,test,cycle,211_2p4_Tc_mc_AKGC417L__8,crackle_score,0.5509299917,0
M39,test,cycle,211_2p4_Tc_mc_AKGC417L__9,crackle_score,0.4618576651,0
M39,test,cycle,211_2p4_Tc_mc_AKGC417L__10,crackle_score,0.4666021597,0
M39,test,cycle,211_2p4_Tc_mc_AKGC417L__11,crackle_score,0.4811365866,0
M39,test,cycle,211_2p4_Tc_mc_AKGC417L__12,crackle_score,0.6035978277,0
M39,test,cycle,211_2p4_Tc_mc_AKGC417L__13,crackle_score,0.5795030495,0
M39,test,cycle,211_2p4_Tc_mc_AKGC417L__14,crackle_score,0.3901705805,0
M39,test,cycle,214_1b1_Ar_sc_Meditron__0,crackle_score,0.6344854798,0
M39,test,cycle,214_1b1_Ar_sc_Meditron__1,crackle_score,0.7141472725,0
M39,test,cycle,214_1b1_Ar_sc_Meditron__2,crackle_score,0.7769959027,0
M39,test,cycle,214_1b1_Ar_sc_Meditron__3,crackle_score,0.7571718557,0
M39,test,cycle,214_1b1_Ar_sc_Meditron__4,crackle_score,0.8348479207,0
M39,test,cycle,214_1b1_Ar_sc_Meditron__5,crackle_score,0.5426216989,0
M39,test,cycle,214_1b1_Ar_sc_Meditron__6,crackle_score,0.6827305815,0
M39,test,cycle,216_1b1_Al_sc_Meditron__0,crackle_score,1,1
M39,test,cycle,216_1b1_Al_sc_Meditron__1,crackle_score,1,0
M39,test,cycle,216_1b1_Al_sc_Meditron__2,crackle_score,1,1
M39,test,cycle,216_1b1_Al_sc_Meditron__3,crackle_score,1,1
M39,test,cycle,216_1b1_Al_sc_Meditron__4,crackle_score,1,1
M39,test,cycle,216_1b1_Al_sc_Meditron__5,crackle_score,0.9706449826,0
M39,test,cycle,216_1b1_Al_sc_Meditron__6,crackle_score,1,0
M39,test,cycle,216_1b1_Al_sc_Meditron__7,crackle_score,1,0
M39,test,cycle,216_1b1_Al_sc_Meditron__8,crackle_score,0.9811886619,0
M39,test,cycle,216_1b1_Al_sc_Meditron__9,crackle_score,0.9916236768,0
M39,test,cycle,216_1b1_Al_sc_Meditron__10,crackle_score,0.9732731398,0
M39,test,cycle,216_1b1_Al_sc_Meditron__11,crackle_score,0.7639117687,0
M39,test,cycle,216_1b1_Pl_sc_Meditron__0,crackle_score,0.6754690418,0
M39,test,cycle,216_1b1_Pl_sc_Meditron__1,crackle_score,0.2405232274,0
M39,test,cycle,216_1b1_Pl_sc_Meditron__2,crackle_score,0.6761873192,0
M39,test,cycle,216_1b1_Pl_sc_Meditron__3,crackle_score,0.6435771692,0
M39,test,cycle,216_1b1_Pl_sc_Meditron__4,crackle_score,0.698328349,0
M39,test,cycle,216_1b1_Pl_sc_Meditron__5,crackle_score,0.457232827,0
M39,test,cycle,216_1b1_Pl_sc_Meditron__6,crackle_score,0.8215098292,0
M39,test,cycle,216_1b1_Pl_sc_Meditron__7,crackle_score,0.7481464684,0
M39,test,cycle,216_1b1_Pl_sc_Meditron__8,crackle_score,0.7629505456,0
M39,test,cycle,216_1b1_Pl_sc_Meditron__9,crackle_score,0.7613132589,0
M39,test,cycle,223_1b1_Al_sc_Meditron__0,crackle_score,0.4383996794,0
M39,test,cycle,223_1b1_Al_sc_Meditron__1,crackle_score,0.7227626394,0
M39,test,cycle,223_1b1_Al_sc_Meditron__2,crackle_score,0.6573096138,0
M39,test,cycle,223_1b1_Al_sc_Meditron__3,crackle_score,0.7620357609,0
M39,test,cycle,223_1b1_Al_sc_Meditron__4,crackle_score,0.2858244917,0
M39,test,cycle,223_1b1_Al_sc_Meditron__5,crackle_score,0.4962820769,0
M39,test,cycle,223_1b1_Al_sc_Meditron__6,crackle_score,0.424255998,0
M39,test,cycle,223_1b1_Al_sc_Meditron__7,crackle_score,0.6985346602,0
M39,test,cycle,223_1b1_Al_sc_Meditron__8,crackle_score,0.6507570732,0
M39,test,cycle,223_1b1_Al_sc_Meditron__9,crackle_score,0.6726941284,0
M39,test,cycle,223_1b1_Ar_sc_Meditron__0,crackle_score,0.6248707146,0
M39,test,cycle,223_1b1_Ar_sc_Meditron__1,crackle_score,0.7130460794,0
M39,test,cycle,223_1b1_Ar_sc_Meditron__2,crackle_score,0.7518940024,0
M39,test,cycle,223_1b1_Ar_sc_Meditron__3,crackle_score,0.572916916,0
M39,test,cycle,223_1b1_Ar_sc_Meditron__4,crackle_score,0.5582135109,0
M39,test,cycle,223_1b1_Ar_sc_Meditron__5,crackle_score,0.5960513486,0
M39,test,cycle,223_1b1_Ar_sc_Meditron__6,crackle_score,0.3526455585,0
M39,test,cycle,223_1b1_Ar_sc_Meditron__7,crackle_score,0.5860692193,0
M39,test,cycle,223_1b1_Ar_sc_Meditron__8,crackle_score,0.7309775526,0
M39,test,cycle,223_1b1_Ar_sc_Meditron__9,crackle_score,0.4686298449,0
M39,test,cycle,223_1b1_Ll_sc_Meditron__0,crackle_score,0.2857042936,1
M39,test,cycle,223_1b1_Ll_sc_Meditron__1,crackle_score,0.2500414134,0
M39,test,cycle,223_1b1_Ll_sc_Meditron__2,crackle_score,0.6364979655,1
M39,test,cycle,223_1b1_Ll_sc_Meditron__3,crackle_score,0.4262252818,1
M39,test,cycle,223_1b1_Ll_sc_Meditron__4,crackle_score,0.5934149112,1
M39,test,cycle,223_1b1_Ll_sc_Meditron__5,crackle_score,0.6605520688,1
M39,test,cycle,223_1b1_Ll_sc_Meditron__6,crackle_score,0.6582770555,1
M39,test,cycle,223_1b1_Ll_sc_Meditron__7,crackle_score,0.3227207964,1
M39,test,cycle,223_1b1_Ll_sc_Meditron__8,crackle_score,0.714728156,1
M39,test,cycle,223_1b1_Ll_sc_Meditron__9,crackle_score,0.707489032,1
M39,test,cycle,223_1b1_Lr_sc_Meditron__0,crackle_score,0.6001622604,1
M39,test,cycle,223_1b1_Lr_sc_Meditron__1,crackle_score,0.1895347557,1
M39,test,cycle,223_1b1_Lr_sc_Meditron__2,crackle_score,0.3623984726,1
M39,test,cycle,223_1b1_Lr_sc_Meditron__3,crackle_score,0.768849125,1
M39,test,cycle,223_1b1_Lr_sc_Meditron__4,crackle_score,0.2942020653,1
M39,test,cycle,223_1b1_Lr_sc_Meditron__5,crackle_score,0.6423764086,1
M39,test,cycle,223_1b1_Lr_sc_Meditron__6,crackle_score,0.7861587903,1
M39,test,cycle,223_1b1_Lr_sc_Meditron__7,crackle_score,0.3861923615,1
M39,test,cycle,223_1b1_Lr_sc_Meditron__8,crackle_score,0.4693207429,1
M39,test,cycle,223_1b1_Lr_sc_Meditron__9,crackle_score,0.1872846201,1
M39,test,cycle,223_1b1_Pl_sc_Meditron__0,crackle_score,0.2559029685,0
M39,test,cycle,223_1b1_Pl_sc_Meditron__1,crackle_score,0.2237107951,0
M39,test,cycle,223_1b1_Pl_sc_Meditron__2,crackle_score,0.357186709,0
M39,test,cycle,223_1b1_Pl_sc_Meditron__3,crackle_score,0.5662178857,0
M39,test,cycle,223_1b1_Pl_sc_Meditron__4,crackle_score,0.3273091499,0
M39,test,cycle,223_1b1_Pl_sc_Meditron__5,crackle_score,0.6299124608,0
M39,test,cycle,223_1b1_Pl_sc_Meditron__6,crackle_score,0.8322084468,0
M39,test,cycle,223_1b1_Pl_sc_Meditron__7,crackle_score,0.6181255364,0
M39,test,cycle,223_1b1_Pl_sc_Meditron__8,crackle_score,0.6437601112,0
M39,test,cycle,223_1b1_Pl_sc_Meditron__9,crackle_score,0.6457737234,0
M39,test,cycle,223_1b1_Pl_sc_Meditron__10,crackle_score,0.6989556621,0
M39,test,cycle,223_1b1_Pr_sc_Meditron__0,crackle_score,0.5111287028,0
M39,test,cycle,223_1b1_Pr_sc_Meditron__1,crackle_score,0.57285589,0
M39,test,cycle,223_1b1_Pr_sc_Meditron__2,crackle_score,0.1631412781,0
M39,test,cycle,223_1b1_Pr_sc_Meditron__3,crackle_score,0.5896749299,0
M39,test,cycle,223_1b1_Pr_sc_Meditron__4,crackle_score,0.3248616378,0
M39,test,cycle,223_1b1_Pr_sc_Meditron__5,crackle_score,0.551084306,0
M39,test,cycle,223_1b1_Pr_sc_Meditron__6,crackle_score,0.2394549906,0
M39,test,cycle,223_1b1_Pr_sc_Meditron__7,crackle_score,0.1160049786,0
M39,test,cycle,223_1b1_Pr_sc_Meditron__8,crackle_score,0.5729807036,0
M39,test,cycle,223_1b1_Pr_sc_Meditron__9,crackle_score,0.339992763,0
M39,test,cycle,224_1b1_Tc_sc_Meditron__0,crackle_score,0.7614802907,0
M39,test,cycle,224_1b1_Tc_sc_Meditron__1,crackle_score,1,0
M39,test,cycle,224_1b1_Tc_sc_Meditron__2,crackle_score,0.8497614242,0
M39,test,cycle,224_1b1_Tc_sc_Meditron__3,crackle_score,0.8182686187,0
M39,test,cycle,224_1b1_Tc_sc_Meditron__4,crackle_score,0.8979776971,0
M39,test,cycle,224_1b1_Tc_sc_Meditron__5,crackle_score,0.667261889,0
M39,test,cycle,224_1b1_Tc_sc_Meditron__6,crackle_score,0.8114080156,0
M39,test,cycle,224_1b2_Al_sc_Meditron__0,crackle_score,0.8931337798,0
M39,test,cycle,224_1b2_Al_sc_Meditron__1,crackle_score,0.3610741551,0
M39,test,cycle,224_1b2_Al_sc_Meditron__2,crackle_score,0.7648333676,0
M39,test,cycle,224_1b2_Al_sc_Meditron__3,crackle_score,0.7534051315,0
M39,test,cycle,224_1b2_Al_sc_Meditron__4,crackle_score,1,0
M39,test,cycle,224_1b2_Al_sc_Meditron__5,crackle_score,1,0
M39,test,cycle,224_1b2_Al_sc_Meditron__6,crackle_score,0.6176452019,0
M39,test,cycle,225_1b1_Pl_sc_Meditron__0,crackle_score,0.244573717,0
M39,test,cycle,225_1b1_Pl_sc_Meditron__1,crackle_score,0.6634822296,0
M39,test,cycle,225_1b1_Pl_sc_Meditron__2,crackle_score,0.5725791866,0
M39,test,cycle,225_1b1_Pl_sc_Meditron__3,crackle_score,0.7174974447,0
M39,test,cycle,225_1b1_Pl_sc_Meditron__4,crackle_score,0.6578462067,0
M39,test,cycle,225_1b1_Pl_sc_Meditron__5,crackle_score,0.5783422472,0
M39,test,cycle,225_1b1_Pl_sc_Meditron__6,crackle_score,0.7688148759,0
M39,test,cycle,225_1b1_Pl_sc_Meditron__7,crackle_score,0.9816955684,0
M39,test,cycle,225_1b1_Pl_sc_Meditron__8,crackle_score,0.8022810755,0
M39,test,cycle,225_1b1_Pl_sc_Meditron__9,crackle_score,0.6525848829,0
M39,test,cycle,225_1b1_Pl_sc_Meditron__10,crackle_score,0.7277588157,0
M39,test,cycle,225_1b1_Pl_sc_Meditron__11,crackle_score,0.6558142045,0
M39,test,cycle,225_1b1_Pl_sc_Meditron__12,crackle_score,1,0
M39,test,cycle,225_1b1_Pl_sc_Meditron__13,crackle_score,0.2606716415,0
M39,train,cycle,103_2b2_Ar_mc_LittC2SE__0,crackle_score,0.7774194849,0
M39,train,cycle,103_2b2_Ar_mc_LittC2SE__1,crackle_score,0.3155373794,0
M39,train,cycle,103_2b2_Ar_mc_LittC2SE__2,crackle_score,0.3004798828,0
M39,train,cycle,103_2b2_Ar_mc_LittC2SE__3,crackle_score,0.7005904864,0
M39,train,cycle,103_2b2_Ar_mc_LittC2SE__4,crackle_score,0.2640790291,0
M39,train,cycle,103_2b2_Ar_mc_LittC2SE__5,crackle_score,0.4099238428,0
M39,train,cycle,105_1b1_Tc_sc_Meditron__0,crackle_score,0.2318462251,0
M39,train,cycle,105_1b1_Tc_sc_Meditron__1,crackle_score,0.4502116484,0
M39,train,cycle,105_1b1_Tc_sc_Meditron__2,crackle_score,0.4062778614,0
M39,train,cycle,105_1b1_Tc_sc_Meditron__3,crackle_score,0.2808846384,0
M39,train,cycle,105_1b1_Tc_sc_Meditron__4,crackle_score,0.5825627477,0
M39,train,cycle,105_1b1_Tc_sc_Meditron__5,crackle_score,0.4827635089,0
M39,train,cycle,105_1b1_Tc_sc_Meditron__6,crackle_score,0.4185831909,0
M39,train,cycle,105_1b1_Tc_sc_Meditron__7,crackle_score,0.4588669304,0
M39,train,cycle,106_2b1_Pl_mc_LittC2SE__0,crackle_score,1,1
M39,train,cycle,106_2b1_Pl_mc_LittC2SE__1,crackle_score,1,1
M39,train,cycle,106_2b1_Pl_mc_LittC2SE__2,crackle_score,0.988663018,0
M39,train,cycle,106_2b1_Pl_mc_LittC2SE__3,crackle_score,1,1
M39,train,cycle,106_2b1_Pl_mc_LittC2SE__4,crackle_score,1,1
M39,train,cycle,106_2b1_Pl_mc_LittC2SE__5,crackle_score,0.9390848605,1
M39,train,cycle,106_2b1_Pl_mc_LittC2SE__6,crackle_score,1,1
M39,train,cycle,106_2b1_Pl_mc_LittC2SE__7,crackle_score,0.8901311295,1
M39,train,cycle,106_2b1_Pl_mc_LittC2SE__8,crackle_score,0.3166950776,1
M39,train,cycle,106_2b1_Pr_mc_LittC2SE__0,crackle_score,0.5866158763,0
M39,train,cycle,106_2b1_Pr_mc_LittC2SE__1,crackle_score,0.8012460793,0
M39,train,cycle,106_2b1_Pr_mc_LittC2SE__2,crackle_score,0.6209463106,0
M39,train,cycle,106_2b1_Pr_mc_LittC2SE__3,crackle_score,0.711487431,0
M39,train,cycle,106_2b1_Pr_mc_LittC2SE__4,crackle_score,0.8005665382,0
M39,train,cycle,106_2b1_Pr_mc_LittC2SE__5,crackle_score,0.5002568863,0
M39,train,cycle,106_2b1_Pr_mc_LittC2SE__6,crackle_score,0.7735557269,0
M39,train,cycle,106_2b1_Pr_mc_LittC2SE__7,crackle_score,0.7357490164,0
M39,train,cycle,106_2b1_Pr_mc_LittC2SE__8,crackle_score,0.5553487627,0
M39,train,cycle,107_2b3_Al_mc_AKGC417L__0,crackle_score,0.4560400818,1
M39,train,cycle,107_2b3_Al_mc_AKGC417L__1,crackle_score,0.5724878449,1
M39,train,cycle,107_2b3_Al_mc_AKGC417L__2,crackle_score,0.3936385534,1
M39,train,cycle,107_2b3_Al_mc_AKGC417L__3,crackle_score,0.5002127888,1
M39,train,cycle,107_2b3_Al_mc_AKGC417L__4,crackle_score,0.5594411722,1
M39,train,cycle,107_2b3_Al_mc_AKGC417L__5,crackle_score,0.4922938585,1
M39,train,cycle,107_2b3_Al_mc_AKGC417L__6,crackle_score,0.5077521115,1
M39,train,cycle,107_2b3_Al_mc_AKGC417L__7,crackle_score,0.5896750042,0
M39,train,cycle,107_2b3_Ar_mc_AKGC417L__0,crackle_score,0.5319360526,1
M39,train,cycle,107_2b3_Ar_mc_AKGC417L__1,crackle_score,0.574780887,1
M39,train,cycle,107_2b3_Ar_mc_AKGC417L__2,crackle_score,0.4536493948,1
M39,train,cycle,107_2b3_Ar_mc_AKGC417L__3,crackle_score,0.5680440372,1
M39,train,cycle,107_2b3_Ar_mc_AKGC417L__4,crackle_score,0.5621439624,1
M39,train,cycle,107_2b3_Ar_mc_AKGC417L__5,crackle_score,0.558248325,1
M39,train,cycle,107_2b3_Ar_mc_AKGC417L__6,crackle_score,0.5764956495,1
M39,train,cycle,107_2b3_Ar_mc_AKGC417L__7,crackle_score,0.649646136,1
M39,train,cycle,107_2b3_Ll_mc_AKGC417L__0,crackle_score,0.8643634703,1
M39,train,cycle,107_2b3_Ll_mc_AKGC417L__1,crackle_score,1,1
M39,train,cycle,107_2b3_Ll_mc_AKGC417L__2,crackle_score,1,1
M39,train,cycle,107_2b3_Ll_mc_AKGC417L__3,crackle_score,0.8486017235,1
M39,train,cycle,107_2b3_Ll_mc_AKGC417L__4,crackle_score,1,1
M39,train,cycle,107_2b3_Ll_mc_AKGC417L__5,crackle_score,0.8975045375,1
M39,train,cycle,107_2b3_Ll_mc_AKGC417L__6,crackle_score,1,1
M39,train,cycle,107_2b3_Ll_mc_AKGC417L__7,crackle_score,0.7287119562,1
M39,train,cycle,107_2b3_Lr_mc_AKGC417L__0,crackle_score,0.5533165768,0
M39,train,cycle,107_2b3_Lr_mc_AKGC417L__1,crackle_score,0.6519757994,1
M39,train,cycle,107_2b3_Lr_mc_AKGC417L__2,crackle_score,0.7204407354,1
